age,income,credit_score,loan_amount,loan_term,previous_defaults,bureau_score,external_data_score,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,repayment_behavior_Good,repayment_behavior_Poor
18,49963,330,288142,24,4,788,67,True,False,False,False,False,True
38,166864,607,390415,24,3,343,92,True,False,False,False,True,False
19,150908,462,435893,60,4,618,44,False,False,False,True,True,False
43,101542,830,87124,12,3,313,18,False,False,False,True,False,True
69,168778,573,18423,36,4,540,4,False,True,False,False,True,False
26,94499,628,206107,48,2,361,95,False,False,False,True,True,False
68,99788,527,45262,24,3,342,92,False,True,False,False,True,False
50,97154,406,283210,36,3,544,94,False,False,False,False,False,True
31,44700,691,211068,12,1,785,43,False,False,True,False,False,False
60,22093,404,13070,24,4,465,61,False,False,False,False,False,True
42,47472,477,125860,24,4,856,84,False,False,False,True,False,True
22,186964,829,496582,36,2,898,13,False,False,True,False,True,False
42,58225,748,45658,12,3,823,7,False,True,False,False,False,False
52,64484,686,429824,60,0,797,6,False,True,False,False,False,False
29,91916,601,124133,60,3,629,68,False,False,True,False,False,False
58,184474,794,162110,12,4,882,51,True,False,False,False,True,False
35,168441,787,125423,36,0,544,43,False,True,False,False,False,True
48,48835,495,80276,60,3,421,87,False,False,False,False,True,False
54,37194,447,308353,24,2,384,45,False,False,False,False,False,False
39,122326,789,57494,36,0,354,58,False,False,False,True,False,True
55,180337,834,449740,36,3,450,92,True,False,False,False,False,False
33,181147,602,51025,12,3,438,57,False,False,False,True,False,False
68,170840,752,463308,12,2,565,65,True,False,False,False,False,True
45,162979,456,431365,12,4,841,35,False,False,False,False,True,False
40,67657,322,164045,36,2,727,67,False,False,False,True,True,False
40,21541,505,419521,12,4,571,42,False,False,False,False,False,True
48,29491,637,404884,12,1,489,33,False,False,False,False,False,False
22,55699,443,74925,12,3,709,19,False,True,False,False,False,True
43,68114,751,458882,60,2,397,74,False,False,False,True,False,True
29,182947,497,297753,36,3,733,30,False,False,False,False,False,False
23,136278,831,87168,48,3,876,17,False,False,True,False,True,False
44,29589,848,71780,12,3,883,82,True,False,False,False,True,False
57,184439,605,383147,24,4,833,49,False,False,False,True,True,False
47,80624,605,247368,48,0,583,16,False,False,False,True,True,False
65,139042,647,317773,24,1,500,65,False,True,False,False,False,True
62,132564,642,214820,12,0,604,14,False,False,False,False,False,False
49,71482,592,189566,12,2,357,85,False,False,False,False,False,False
56,160262,769,229320,24,4,515,61,False,False,False,False,True,False
53,86630,842,91066,24,1,598,12,False,False,False,False,True,False
60,127449,398,459325,36,0,657,47,False,False,False,True,True,False
26,99795,437,434283,12,4,303,70,False,False,False,False,False,True
18,176328,374,295351,36,3,300,91,False,False,False,False,False,False
38,102768,477,220618,36,4,319,58,True,False,False,False,False,False
40,98353,506,251257,48,4,862,13,True,False,False,False,False,True
65,30956,338,376489,36,1,466,54,True,False,False,False,False,False
36,188112,359,30823,24,2,314,33,False,False,False,True,False,True
29,144891,361,409063,24,3,848,60,False,False,False,True,True,False
58,134938,595,296836,24,3,519,30,False,False,False,False,False,True
63,124824,623,313812,12,0,519,11,False,True,False,False,False,True
38,62982,633,438420,12,4,507,30,False,False,True,False,False,False
61,116516,668,382571,48,1,892,71,True,False,False,False,False,True
54,198293,427,68867,60,3,891,51,False,False,False,True,True,False
50,118000,803,364223,24,3,571,81,False,False,False,False,False,True
27,151025,465,354897,60,1,502,2,False,False,True,False,True,False
40,53340,689,20154,60,4,669,9,False,False,False,False,False,False
35,121505,466,228129,12,2,328,75,False,False,False,True,True,False
43,197583,849,291487,48,1,384,18,True,False,False,False,False,False
34,86727,709,267051,12,2,639,6,False,False,False,True,False,True
36,140562,404,428345,60,1,566,67,True,False,False,False,False,False
48,198371,372,358413,24,1,327,78,False,True,False,False,False,True
62,77204,528,304136,60,4,841,19,True,False,False,False,False,True
32,41438,321,43233,36,2,824,95,False,False,False,False,True,False
68,74745,427,278474,12,1,619,9,False,True,False,False,True,False
61,71272,733,70197,12,0,593,60,False,False,True,False,False,True
51,123864,434,41180,24,2,606,65,False,False,True,False,False,False
47,85185,810,25195,48,3,880,59,False,False,False,False,True,False
46,129373,362,361093,12,0,594,81,False,False,False,False,False,False
29,56386,567,453431,48,2,755,25,False,False,False,True,False,True
46,81416,660,240616,48,4,730,15,False,False,False,False,False,True
56,41058,656,297927,60,1,723,94,False,True,False,False,False,True
43,132272,458,165441,48,2,799,36,False,False,False,False,True,False
58,102597,313,402959,36,1,517,66,False,False,True,False,False,True
26,115632,737,91916,12,3,839,63,True,False,False,False,False,True
64,112446,610,160355,48,0,825,11,False,True,False,False,True,False
42,198267,795,356771,12,2,316,88,False,False,True,False,False,True
23,59531,644,22013,12,3,547,69,False,False,True,False,False,True
64,120485,608,296517,12,4,809,39,False,False,False,False,False,True
56,113144,552,435593,48,4,645,45,False,False,True,False,True,False
47,34016,827,461391,48,3,467,10,False,False,False,False,True,False
55,141987,303,201300,12,2,877,48,False,False,False,False,False,True
68,44600,307,116264,12,3,450,14,False,False,False,False,True,False
37,31345,774,429477,48,3,309,73,False,True,False,False,False,True
34,180595,781,336253,48,0,586,72,False,True,False,False,False,False
49,76809,687,110481,36,3,356,97,True,False,False,False,True,False
28,123535,742,173744,60,4,455,56,False,True,False,False,True,False
39,104577,581,288531,24,1,558,99,False,False,False,False,False,True
24,31182,328,77468,36,2,476,42,False,True,False,False,False,True
41,125723,635,125384,36,3,577,17,True,False,False,False,False,True
47,194326,837,16957,36,2,846,21,False,False,False,False,False,True
47,62879,810,336834,36,0,601,20,False,False,False,True,False,False
50,67456,606,299166,24,3,357,34,False,False,False,False,True,False
54,110101,401,345009,12,3,342,1,False,True,False,False,False,False
55,32748,472,316173,60,1,801,77,False,False,False,True,False,True
39,41395,326,188328,60,3,684,17,False,False,False,True,False,True
46,88116,727,127388,36,2,815,27,False,False,True,False,False,False
27,165698,539,342282,60,1,607,21,True,False,False,False,False,True
47,189357,345,22580,24,2,811,20,True,False,False,False,False,False
56,160537,509,182800,24,3,646,34,False,False,False,True,True,False
39,81892,798,452803,60,1,741,85,False,False,True,False,True,False
58,97658,377,35996,24,3,859,81,False,True,False,False,False,True
54,129708,464,28088,48,1,414,50,True,False,False,False,True,False
66,176140,366,216278,60,0,418,25,True,False,False,False,True,False
65,141635,415,253505,48,0,543,77,True,False,False,False,True,False
45,88936,354,406048,48,3,842,11,False,False,True,False,False,False
22,160202,629,33830,24,3,838,96,True,False,False,False,False,False
49,124263,611,93890,24,3,894,34,True,False,False,False,False,False
34,36709,500,118947,24,4,759,75,False,False,True,False,True,False
25,28417,451,184815,24,4,389,13,True,False,False,False,False,True
51,64724,606,119000,48,0,405,58,False,True,False,False,False,True
55,28521,785,457531,48,4,424,46,False,False,False,False,True,False
42,123579,688,199473,12,2,595,62,True,False,False,False,False,True
35,51027,441,160302,12,2,883,13,False,False,False,False,False,True
57,108151,741,80937,48,0,315,30,False,False,False,True,False,False
63,191616,614,359824,24,2,304,28,False,False,False,True,False,False
48,95791,370,256176,24,1,810,13,False,False,True,False,True,False
20,104518,627,239618,36,2,357,57,True,False,False,False,False,True
18,118943,415,251585,60,3,430,45,False,False,False,True,True,False
68,191541,548,214957,48,4,765,10,True,False,False,False,False,True
67,25435,512,162795,48,3,398,56,False,True,False,False,True,False
48,77480,805,174143,60,2,886,46,False,False,False,True,False,False
46,79191,302,361211,36,4,872,51,True,False,False,False,False,True
52,179693,617,15960,12,1,794,26,False,False,False,False,False,True
32,47464,711,290873,60,1,397,94,False,True,False,False,False,True
39,148674,564,52728,24,2,790,59,False,True,False,False,False,False
34,49332,461,123636,60,1,505,84,False,False,True,False,False,False
54,57387,308,94831,24,1,340,52,False,True,False,False,False,False
65,170635,817,59203,12,4,614,34,False,False,True,False,False,True
21,122412,305,408243,12,0,506,63,False,True,False,False,False,False
64,97242,771,33390,12,1,670,66,False,False,True,False,True,False
22,130634,394,288527,12,1,630,75,False,False,True,False,False,True
56,41042,784,43079,12,4,861,17,False,True,False,False,False,False
34,41316,544,358464,60,0,760,96,False,True,False,False,False,True
63,75390,375,418926,12,0,349,73,False,False,True,False,True,False
53,80030,708,348357,48,4,507,41,False,True,False,False,True,False
67,72227,744,405623,60,4,624,14,True,False,False,False,True,False
31,66501,343,77795,60,0,876,41,False,False,False,True,False,True
40,151001,787,280631,12,3,478,95,False,False,True,False,False,True
18,94255,650,107617,60,3,337,17,True,False,False,False,False,False
59,77804,602,294041,36,1,339,93,False,True,False,False,False,True
53,52101,741,447985,60,1,346,73,False,False,False,True,False,True
46,23190,490,430615,48,4,393,26,False,True,False,False,False,True
33,90843,364,401900,12,0,882,94,True,False,False,False,True,False
62,196819,576,453034,60,0,787,52,False,True,False,False,True,False
69,88359,420,196269,36,3,513,73,False,False,False,False,False,False
30,130502,586,161597,36,0,893,55,False,False,False,False,False,False
62,181149,448,481697,12,4,578,38,False,True,False,False,False,True
48,106664,404,346468,24,4,447,72,False,True,False,False,True,False
45,138972,579,26637,24,3,865,84,False,False,False,True,False,True
55,108844,572,31352,48,3,466,43,False,False,False,True,False,False
68,59236,819,168331,24,4,705,22,False,False,True,False,True,False
51,129975,607,263116,60,4,323,1,False,False,False,True,False,True
21,179892,465,111371,60,3,375,66,True,False,False,False,False,False
49,100141,677,296548,24,3,550,87,True,False,False,False,False,False
37,182171,390,225851,48,3,479,11,False,False,False,False,True,False
50,195324,434,322053,12,4,640,6,True,False,False,False,False,True
35,51379,411,124952,48,3,411,64,False,False,True,False,True,False
47,146218,558,5205,12,2,326,58,False,False,False,False,False,True
59,190205,304,125026,12,4,806,59,False,False,True,False,False,False
34,90404,503,39171,36,3,578,63,False,False,False,True,False,True
18,45491,767,396212,24,4,324,22,True,False,False,False,False,False
22,138089,337,390760,12,3,618,32,False,False,True,False,False,False
40,84926,688,262743,12,2,771,70,True,False,False,False,True,False
24,130186,428,474406,60,1,686,46,False,False,False,True,False,False
46,156304,837,274648,36,0,555,70,False,False,False,False,False,False
50,125686,359,482965,60,0,830,6,True,False,False,False,False,False
45,128106,346,465374,12,1,669,72,False,False,True,False,True,False
64,67636,666,104830,12,4,619,85,False,True,False,False,True,False
58,126170,604,317601,24,1,302,60,False,True,False,False,True,False
66,163279,303,456281,12,4,551,39,False,True,False,False,False,True
54,171152,307,149408,12,3,660,3,False,True,False,False,False,True
25,156491,382,462199,60,1,616,80,False,False,True,False,True,False
37,195309,694,427689,36,0,482,62,False,False,True,False,False,False
34,22159,662,208508,24,2,796,61,False,False,False,False,False,True
61,168878,589,306749,24,1,595,78,False,False,False,True,False,True
26,117927,673,338777,24,4,452,23,False,True,False,False,False,True
20,143802,716,258786,12,0,301,33,False,False,False,False,False,False
32,23771,815,350089,12,2,883,44,False,False,False,True,False,True
21,77530,556,227352,24,1,591,74,False,True,False,False,True,False
62,164378,665,367136,24,4,817,97,False,False,True,False,False,True
61,181100,647,375317,48,3,414,50,True,False,False,False,False,True
27,106124,812,349318,36,2,713,46,False,False,False,True,False,False
51,90453,792,462391,12,2,738,37,True,False,False,False,False,True
32,199921,717,291801,24,3,701,59,False,False,False,True,True,False
65,157152,571,406873,48,4,591,79,False,False,False,True,False,False
27,185707,610,172659,48,2,842,81,True,False,False,False,True,False
26,172483,751,50957,60,0,820,52,False,True,False,False,False,True
65,172545,514,169628,36,4,490,39,True,False,False,False,False,False
23,78160,755,449258,48,3,590,4,False,False,True,False,False,False
43,124428,504,223480,48,3,565,59,False,False,True,False,False,True
45,25103,429,11259,12,0,673,48,False,False,True,False,False,False
58,61846,562,106639,12,4,572,84,False,False,True,False,True,False
26,196348,591,425331,36,4,392,9,True,False,False,False,False,True
35,135375,667,87604,48,1,875,11,False,True,False,False,False,True
21,66531,667,442350,24,2,515,65,False,False,False,False,False,False
49,151907,593,395932,60,3,402,45,False,True,False,False,True,False
48,185714,496,72902,36,1,383,45,True,False,False,False,False,True
33,65095,348,145973,36,1,484,84,False,False,False,True,True,False
18,192106,641,284374,48,3,613,39,False,True,False,False,True,False
58,44648,312,17342,24,0,550,43,True,False,False,False,False,True
22,197732,767,268013,24,4,820,5,False,True,False,False,True,False
58,117493,628,213929,36,4,816,64,False,False,False,True,False,True
